Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-03-01 10:59:28,2019-03-01 10:59:28,0.148s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/input""), ""nva anhtest"")",Chrome 72.0.3626.119,,2019-03-01 10:59:28,2019-03-01 10:59:28,0.421s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/td_nva""), ""nva"")",Chrome 72.0.3626.119,,2019-03-01 10:59:28,2019-03-01 10:59:28,0.134s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/td_anhtest""), ""anhtest"")",Chrome 72.0.3626.119,,2019-03-01 10:59:28,2019-03-01 10:59:29,0.151s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/td_1234567890""), ""1234567890"")",Chrome 72.0.3626.119,,2019-03-01 10:59:29,2019-03-01 10:59:29,0.215s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/td_Online""), ""Online"")",Chrome 72.0.3626.119,,2019-03-01 10:59:29,2019-03-01 10:59:29,0.113s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 10:59:29,2019-03-01 10:59:30,1.018s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/a_H Thng Ti Khon""))",Chrome 72.0.3626.119,,2019-03-01 10:59:30,2019-03-01 10:59:31,0.685s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/fieldSearch2""))",Chrome 72.0.3626.119,,2019-03-01 10:59:31,2019-03-01 10:59:31,0.707s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/input2""), ""itsupporter anhtest"")",Chrome 72.0.3626.119,,2019-03-01 10:59:31,2019-03-01 10:59:32,0.756s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/role""), ""ITSupporter"")",Chrome 72.0.3626.119,,2019-03-01 10:59:32,2019-03-01 10:59:32,0.064s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/name""), ""anhtest"")",Chrome 72.0.3626.119,,2019-03-01 10:59:32,2019-03-01 10:59:32,0.103s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/creDate""), CDATE)",Chrome 72.0.3626.119,,2019-03-01 10:59:32,2019-03-01 10:59:32,0.094s,PASSED
closeBrowser(),Chrome 72.0.3626.119,,2019-03-01 10:59:32,2019-03-01 10:59:34,1.415s,PASSED
,,,,,,
Test Cases/ITSupporter/ITSupporter-02,Chrome 72.0.3626.119,,2019-03-01 10:59:34,2019-03-01 10:59:51,16.807s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-01 10:59:34,2019-03-01 10:59:37,2.677s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-03-01 10:59:37,2019-03-01 10:59:39,1.616s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-03-01 10:59:39,2019-03-01 10:59:39,0.320s,PASSED
"setEncryptedText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-03-01 10:59:39,2019-03-01 10:59:39,0.213s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-03-01 10:59:39,2019-03-01 10:59:39,0.174s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/a_Nhn Vin K Thut""))",Chrome 72.0.3626.119,,2019-03-01 10:59:39,2019-03-01 10:59:42,2.134s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-03-01 10:59:42,2019-03-01 10:59:42,0.826s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/input""), ""nva anhtest"")",Chrome 72.0.3626.119,,2019-03-01 10:59:42,2019-03-01 10:59:43,0.396s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/button_Online_btn btn-info fa""))",Chrome 72.0.3626.119,,2019-03-01 10:59:43,2019-03-01 10:59:43,0.189s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 10:59:43,2019-03-01 10:59:44,1.026s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_nva""), ""nva"")",Chrome 72.0.3626.119,,2019-03-01 10:59:44,2019-03-01 10:59:44,0.062s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_1234567890""), ""1234567890"")",Chrome 72.0.3626.119,,2019-03-01 10:59:44,2019-03-01 10:59:44,0.078s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_anhtest""), ""anhtest"")",Chrome 72.0.3626.119,,2019-03-01 10:59:44,2019-03-01 10:59:44,0.066s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_anh.nguyenwisky.vn""), ""anh.nguyen@wisky.vn"")",Chrome 72.0.3626.119,,2019-03-01 10:59:44,2019-03-01 10:59:44,0.090s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_Q12""), ""Q12"")",Chrome 72.0.3626.119,,2019-03-01 10:59:44,2019-03-01 10:59:44,0.074s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/kinhnghiem""), """")",Chrome 72.0.3626.119,,2019-03-01 10:59:44,2019-03-01 10:59:44,0.119s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/button_ng""))",Chrome 72.0.3626.119,,2019-03-01 10:59:44,2019-03-01 10:59:45,0.189s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 10:59:45,2019-03-01 10:59:46,1.049s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/a_H Thng Ti Khon""))",Chrome 72.0.3626.119,,2019-03-01 10:59:46,2019-03-01 10:59:46,0.558s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/fieldSearch2""))",Chrome 72.0.3626.119,,2019-03-01 10:59:46,2019-03-01 10:59:47,0.328s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/input""), ""itsupporter anhtest"")",Chrome 72.0.3626.119,,2019-03-01 10:59:47,2019-03-01 10:59:47,0.708s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/button_anhtest_btn btn-info fa""))",Chrome 72.0.3626.119,,2019-03-01 10:59:47,2019-03-01 10:59:47,0.161s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 10:59:47,2019-03-01 10:59:49,1.058s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_ITSupporter""), ""ITSupporter"")",Chrome 72.0.3626.119,,2019-03-01 10:59:49,2019-03-01 10:59:49,0.071s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_anhtest_1""), ""anhtest"")",Chrome 72.0.3626.119,,2019-03-01 10:59:49,2019-03-01 10:59:49,0.063s,PASSED
CDATE = null,Chrome 72.0.3626.119,,2019-03-01 10:59:49,2019-03-01 10:59:49,0.000s,PASSED
UDATE = null,Chrome 72.0.3626.119,,2019-03-01 10:59:49,2019-03-01 10:59:49,0.001s,PASSED
br = null,Chrome 72.0.3626.119,,2019-03-01 10:59:49,2019-03-01 10:59:49,0.000s,PASSED
try,Chrome 72.0.3626.119,,2019-03-01 10:59:49,2019-03-01 10:59:49,0.024s,PASSED
Finally,Chrome 72.0.3626.119,,2019-03-01 10:59:49,2019-03-01 10:59:49,0.002s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_0923 01032019""), CDATE)",Chrome 72.0.3626.119,,2019-03-01 10:59:49,2019-03-01 10:59:49,0.094s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_0923 01032019_1""), UDATE)",Chrome 72.0.3626.119,,2019-03-01 10:59:49,2019-03-01 10:59:49,0.069s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/button_ng""))",Chrome 72.0.3626.119,,2019-03-01 10:59:49,2019-03-01 10:59:49,0.423s,PASSED
closeBrowser(),Chrome 72.0.3626.119,,2019-03-01 10:59:49,2019-03-01 10:59:51,1.353s,PASSED
,,,,,,
Test Cases/ITSupporter/ITSupporter-03,Chrome 72.0.3626.119,,2019-03-01 10:59:51,2019-03-01 11:00:32,41.695s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-01 10:59:51,2019-03-01 10:59:54,2.755s,PASSED
"navigateToUrl(""http://helpdesk.wisky.vn/"")",Chrome 72.0.3626.119,,2019-03-01 10:59:54,2019-03-01 10:59:55,1.550s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 72.0.3626.119,,2019-03-01 10:59:55,2019-03-01 10:59:56,0.318s,PASSED
"setEncryptedText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 72.0.3626.119,,2019-03-01 10:59:56,2019-03-01 10:59:56,0.285s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_ng Nhp""))",Chrome 72.0.3626.119,,2019-03-01 10:59:56,2019-03-01 10:59:56,0.182s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/a_Nhn Vin K Thut""))",Chrome 72.0.3626.119,,2019-03-01 10:59:56,2019-03-01 11:00:01,4.420s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-03-01 11:00:01,2019-03-01 11:00:01,0.914s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input""), ""nva anhtest"")",Chrome 72.0.3626.119,,2019-03-01 11:00:01,2019-03-01 11:00:02,0.524s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Online_btn btn-warning""))",Chrome 72.0.3626.119,,2019-03-01 11:00:02,2019-03-01 11:00:02,0.372s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:02,2019-03-01 11:00:03,1.076s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_Tn ng Nhp_userNameE""), ""anhtest22"")",Chrome 72.0.3626.119,,2019-03-01 11:00:03,2019-03-01 11:00:04,0.277s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:04,2019-03-01 11:00:05,1.052s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_H V Tn_nameE""), ""nva22"")",Chrome 72.0.3626.119,,2019-03-01 11:00:05,2019-03-01 11:00:05,0.432s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:05,2019-03-01 11:00:06,1.043s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_S in Thoi_phoneE""), ""1234567822"")",Chrome 72.0.3626.119,,2019-03-01 11:00:06,2019-03-01 11:00:07,0.659s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:07,2019-03-01 11:00:08,1.065s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_Email_emailE""), ""anh.nguyen@wisky.vn22"")",Chrome 72.0.3626.119,,2019-03-01 11:00:08,2019-03-01 11:00:09,0.799s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:09,2019-03-01 11:00:10,1.051s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_a Ch Thng Tr_addressE""), ""Q1222"")",Chrome 72.0.3626.119,,2019-03-01 11:00:10,2019-03-01 11:00:10,0.380s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:10,2019-03-01 11:00:11,1.060s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Ty Chnh Kinh Nghim""))",Chrome 72.0.3626.119,,2019-03-01 11:00:11,2019-03-01 11:00:11,0.208s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:11,2019-03-01 11:00:12,1.036s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/select_CAMERAPOSSOFTWAREEMAILI""), ""2"", true)",Chrome 72.0.3626.119,,2019-03-01 11:00:12,2019-03-01 11:00:13,0.327s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_Thi Gian lm Vic_monthExp""), ""22"")",Chrome 72.0.3626.119,,2019-03-01 11:00:13,2019-03-01 11:00:13,0.183s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Lu""))",Chrome 72.0.3626.119,,2019-03-01 11:00:13,2019-03-01 11:00:13,0.183s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:13,2019-03-01 11:00:14,1.030s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_OK""))",Chrome 72.0.3626.119,,2019-03-01 11:00:14,2019-03-01 11:00:14,0.111s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:14,2019-03-01 11:00:15,1.013s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Ty Chnh Kinh Nghim""))",Chrome 72.0.3626.119,,2019-03-01 11:00:15,2019-03-01 11:00:15,0.083s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:15,2019-03-01 11:00:16,1.016s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/select_CAMERAPOSSOFTWAREEMAILI""), ""3"", true)",Chrome 72.0.3626.119,,2019-03-01 11:00:16,2019-03-01 11:00:17,0.248s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_Thi Gian lm Vic_monthExp""), ""11"")",Chrome 72.0.3626.119,,2019-03-01 11:00:17,2019-03-01 11:00:17,0.272s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Lu""))",Chrome 72.0.3626.119,,2019-03-01 11:00:17,2019-03-01 11:00:17,0.161s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:17,2019-03-01 11:00:18,1.017s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_OK""))",Chrome 72.0.3626.119,,2019-03-01 11:00:18,2019-03-01 11:00:18,0.098s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:18,2019-03-01 11:00:19,1.012s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Ty Chnh Kinh Nghim""))",Chrome 72.0.3626.119,,2019-03-01 11:00:19,2019-03-01 11:00:19,0.087s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:19,2019-03-01 11:00:20,1.026s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/select_CAMERAPOSSOFTWAREEMAILI""), ""15"", true)",Chrome 72.0.3626.119,,2019-03-01 11:00:20,2019-03-01 11:00:21,0.325s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_Thi Gian lm Vic_monthExp""), ""33"")",Chrome 72.0.3626.119,,2019-03-01 11:00:21,2019-03-01 11:00:21,0.324s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Lu""))",Chrome 72.0.3626.119,,2019-03-01 11:00:21,2019-03-01 11:00:21,0.225s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:21,2019-03-01 11:00:22,1.053s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_OK""))",Chrome 72.0.3626.119,,2019-03-01 11:00:22,2019-03-01 11:00:22,0.098s,PASSED
UDATE = SimpleDateFormat(HH:mm dd/MM/yyyy).format(getInstance().getTime()),Chrome 72.0.3626.119,,2019-03-01 11:00:22,2019-03-01 11:00:22,0.001s,PASSED
writer = null,Chrome 72.0.3626.119,,2019-03-01 11:00:22,2019-03-01 11:00:22,0.000s,PASSED
try,Chrome 72.0.3626.119,,2019-03-01 11:00:22,2019-03-01 11:00:22,0.005s,PASSED
Finally,Chrome 72.0.3626.119,,2019-03-01 11:00:22,2019-03-01 11:00:22,0.036s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Cp Nht""))",Chrome 72.0.3626.119,,2019-03-01 11:00:22,2019-03-01 11:00:23,0.329s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:23,2019-03-01 11:00:24,1.012s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_OK""))",Chrome 72.0.3626.119,,2019-03-01 11:00:24,2019-03-01 11:00:24,0.134s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Online_btn btn-info fa""))",Chrome 72.0.3626.119,,2019-03-01 11:00:24,2019-03-01 11:00:25,0.640s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:25,2019-03-01 11:00:26,1.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_nva22""), ""nva22"")",Chrome 72.0.3626.119,,2019-03-01 11:00:26,2019-03-01 11:00:26,0.050s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_1234567822""), ""1234567822"")",Chrome 72.0.3626.119,,2019-03-01 11:00:26,2019-03-01 11:00:26,0.063s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_anhtest22""), ""anhtest22"")",Chrome 72.0.3626.119,,2019-03-01 11:00:26,2019-03-01 11:00:26,0.055s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_anh.nguyenwisky.vn22""), ""anh.nguyen@wisky.vn22"")",Chrome 72.0.3626.119,,2019-03-01 11:00:26,2019-03-01 11:00:26,0.078s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_Q1222""), ""Q1222"")",Chrome 72.0.3626.119,,2019-03-01 11:00:26,2019-03-01 11:00:26,0.141s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_CAMERA 22 thng  POS 11 thng""), ""CAMERA, 22 tháng | POS, 11 tháng | EMAIL, 33 tháng |"")",Chrome 72.0.3626.119,,2019-03-01 11:00:26,2019-03-01 11:00:26,0.069s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_ng""))",Chrome 72.0.3626.119,,2019-03-01 11:00:26,2019-03-01 11:00:26,0.173s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:26,2019-03-01 11:00:27,1.030s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/a_H Thng Ti Khon""))",Chrome 72.0.3626.119,,2019-03-01 11:00:27,2019-03-01 11:00:28,0.485s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/fieldSearch2""))",Chrome 72.0.3626.119,,2019-03-01 11:00:28,2019-03-01 11:00:29,0.820s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input""), ""itsupporter anhtest22"")",Chrome 72.0.3626.119,,2019-03-01 11:00:29,2019-03-01 11:00:29,0.513s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_anhtest22_btn btn-info""))",Chrome 72.0.3626.119,,2019-03-01 11:00:29,2019-03-01 11:00:29,0.300s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-03-01 11:00:29,2019-03-01 11:00:30,1.064s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_ITSupporter""), ""ITSupporter"")",Chrome 72.0.3626.119,,2019-03-01 11:00:30,2019-03-01 11:00:30,0.045s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_anhtest22_1""), ""anhtest22"")",Chrome 72.0.3626.119,,2019-03-01 11:00:30,2019-03-01 11:00:31,0.124s,PASSED
CDATE = null,Chrome 72.0.3626.119,,2019-03-01 11:00:31,2019-03-01 11:00:31,0.000s,PASSED
br = null,Chrome 72.0.3626.119,,2019-03-01 11:00:31,2019-03-01 11:00:31,0.001s,PASSED
