Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/role""), ""ITSupporter"")",Chrome 73.0.3683.86,,2019-04-03 16:21:16,2019-04-03 16:21:16,0.133s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/name""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:21:16,2019-04-03 16:21:16,0.103s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-01/Page_ODTS System/creDate""), CDATE)",Chrome 73.0.3683.86,,2019-04-03 16:21:16,2019-04-03 16:21:16,0.090s,PASSED
closeBrowser(),Chrome 73.0.3683.86,,2019-04-03 16:21:16,2019-04-03 16:21:17,0.750s,FAILED
,,,,,,
Test Cases/ITSupporter/ITSupporter-02,Chrome 73.0.3683.86,,2019-04-03 16:21:17,2019-04-03 16:21:31,14.434s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-03 16:21:17,2019-04-03 16:21:20,2.400s,PASSED
navigateToUrl(url),Chrome 73.0.3683.86,,2019-04-03 16:21:20,2019-04-03 16:21:21,1.261s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 73.0.3683.86,,2019-04-03 16:21:21,2019-04-03 16:21:21,0.196s,PASSED
"setEncryptedText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 16:21:21,2019-04-03 16:21:21,0.195s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/button_ng Nhp""))",Chrome 73.0.3683.86,,2019-04-03 16:21:21,2019-04-03 16:21:21,0.135s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/a_Nhn Vin K Thut""))",Chrome 73.0.3683.86,,2019-04-03 16:21:21,2019-04-03 16:21:23,1.974s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/fieldSearch""))",Chrome 73.0.3683.86,,2019-04-03 16:21:23,2019-04-03 16:21:25,1.222s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/input""), ""nva anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:21:25,2019-04-03 16:21:25,0.297s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/button_Online_btn btn-info fa""))",Chrome 73.0.3683.86,,2019-04-03 16:21:25,2019-04-03 16:21:25,0.146s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:25,2019-04-03 16:21:26,1.016s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_nva""), ""nva"")",Chrome 73.0.3683.86,,2019-04-03 16:21:26,2019-04-03 16:21:26,0.073s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_1234567890""), ""1234567890"")",Chrome 73.0.3683.86,,2019-04-03 16:21:26,2019-04-03 16:21:26,0.099s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_anhtest""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:21:26,2019-04-03 16:21:26,0.081s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_anh.nguyenwisky.vn""), ""anh.nguyen@wisky.vn"")",Chrome 73.0.3683.86,,2019-04-03 16:21:26,2019-04-03 16:21:26,0.072s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_Q12""), ""Q12"")",Chrome 73.0.3683.86,,2019-04-03 16:21:26,2019-04-03 16:21:26,0.084s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/kinhnghiem""), """")",Chrome 73.0.3683.86,,2019-04-03 16:21:26,2019-04-03 16:21:26,0.062s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/button_ng""))",Chrome 73.0.3683.86,,2019-04-03 16:21:26,2019-04-03 16:21:27,0.120s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:27,2019-04-03 16:21:28,1.015s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/a_H Thng Ti Khon""))",Chrome 73.0.3683.86,,2019-04-03 16:21:28,2019-04-03 16:21:28,0.329s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/fieldSearch2""))",Chrome 73.0.3683.86,,2019-04-03 16:21:28,2019-04-03 16:21:29,0.642s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/input""), ""itsupporter anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:21:29,2019-04-03 16:21:29,0.403s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/button_anhtest_btn btn-info fa""))",Chrome 73.0.3683.86,,2019-04-03 16:21:29,2019-04-03 16:21:29,0.166s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:29,2019-04-03 16:21:30,1.021s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_ITSupporter""), ""ITSupporter"")",Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.065s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_anhtest_1""), ""anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.065s,PASSED
CDATE = null,Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.001s,PASSED
UDATE = null,Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.001s,PASSED
br = null,Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.000s,PASSED
"fileNameCre = ""creDateITSupporter.txt""",Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.000s,PASSED
"fileNameUp = ""upDateITSupporter.txt""",Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.001s,PASSED
"workingDirectory = System.getProperty(""user.dir"")",Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.000s,PASSED
absoluteFilePathCre = workingDirectory + separator + fileNameCre,Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.000s,PASSED
absoluteFilePathUp = workingDirectory + separator + fileNameUp,Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.001s,PASSED
try,Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.022s,PASSED
Finally,Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.002s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_0923 01032019""), CDATE)",Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.069s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/p_0923 01032019_1""), UDATE)",Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:30,0.065s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-02/Page_ODTS System/button_ng""))",Chrome 73.0.3683.86,,2019-04-03 16:21:30,2019-04-03 16:21:31,0.076s,PASSED
closeBrowser(),Chrome 73.0.3683.86,,2019-04-03 16:21:31,2019-04-03 16:21:31,0.696s,PASSED
,,,,,,
Test Cases/ITSupporter/ITSupporter-03,Chrome 73.0.3683.86,,2019-04-03 16:21:31,2019-04-03 16:22:06,35.168s,FAILED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-03 16:21:32,2019-04-03 16:21:34,2.395s,PASSED
navigateToUrl(url),Chrome 73.0.3683.86,,2019-04-03 16:21:34,2019-04-03 16:21:35,1.491s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 73.0.3683.86,,2019-04-03 16:21:35,2019-04-03 16:21:36,0.169s,PASSED
"setEncryptedText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 16:21:36,2019-04-03 16:21:36,0.131s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_ng Nhp""))",Chrome 73.0.3683.86,,2019-04-03 16:21:36,2019-04-03 16:21:36,0.150s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/a_Nhn Vin K Thut""))",Chrome 73.0.3683.86,,2019-04-03 16:21:36,2019-04-03 16:21:38,2.189s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/fieldSearch""))",Chrome 73.0.3683.86,,2019-04-03 16:21:38,2019-04-03 16:21:38,0.312s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input""), ""nva anhtest"")",Chrome 73.0.3683.86,,2019-04-03 16:21:38,2019-04-03 16:21:39,0.268s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Online_btn btn-warning""))",Chrome 73.0.3683.86,,2019-04-03 16:21:39,2019-04-03 16:21:39,0.164s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:39,2019-04-03 16:21:40,1.016s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_Tn ng Nhp_userNameE""), ""anhtest22"")",Chrome 73.0.3683.86,,2019-04-03 16:21:40,2019-04-03 16:21:40,0.235s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:40,2019-04-03 16:21:41,1.016s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_H V Tn_nameE""), ""nva22"")",Chrome 73.0.3683.86,,2019-04-03 16:21:41,2019-04-03 16:21:41,0.231s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:41,2019-04-03 16:21:42,1.017s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_S in Thoi_phoneE""), ""1234567822"")",Chrome 73.0.3683.86,,2019-04-03 16:21:42,2019-04-03 16:21:43,0.226s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:43,2019-04-03 16:21:44,1.015s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_Email_emailE""), ""anh.nguyen@wisky.vn22"")",Chrome 73.0.3683.86,,2019-04-03 16:21:44,2019-04-03 16:21:44,0.330s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:44,2019-04-03 16:21:45,1.013s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_a Ch Thng Tr_addressE""), ""Q1222"")",Chrome 73.0.3683.86,,2019-04-03 16:21:45,2019-04-03 16:21:45,0.230s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:45,2019-04-03 16:21:46,1.018s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Ty Chnh Kinh Nghim""))",Chrome 73.0.3683.86,,2019-04-03 16:21:46,2019-04-03 16:21:46,0.141s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:46,2019-04-03 16:21:47,1.017s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/select_CAMERAPOSSOFTWAREEMAILI""), ""2"", true)",Chrome 73.0.3683.86,,2019-04-03 16:21:47,2019-04-03 16:21:48,0.376s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_Thi Gian lm Vic_monthExp""), ""22"")",Chrome 73.0.3683.86,,2019-04-03 16:21:48,2019-04-03 16:21:48,0.172s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Lu""))",Chrome 73.0.3683.86,,2019-04-03 16:21:48,2019-04-03 16:21:48,0.160s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:48,2019-04-03 16:21:49,1.018s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_OK""))",Chrome 73.0.3683.86,,2019-04-03 16:21:49,2019-04-03 16:21:49,0.156s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:49,2019-04-03 16:21:50,1.015s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Ty Chnh Kinh Nghim""))",Chrome 73.0.3683.86,,2019-04-03 16:21:50,2019-04-03 16:21:50,0.080s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:50,2019-04-03 16:21:51,1.014s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/select_CAMERAPOSSOFTWAREEMAILI""), ""3"", true)",Chrome 73.0.3683.86,,2019-04-03 16:21:51,2019-04-03 16:21:51,0.168s,FAILED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_Thi Gian lm Vic_monthExp""), ""11"")",Chrome 73.0.3683.86,,2019-04-03 16:21:51,2019-04-03 16:21:52,0.097s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Lu""))",Chrome 73.0.3683.86,,2019-04-03 16:21:52,2019-04-03 16:21:52,0.067s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:52,2019-04-03 16:21:53,1.027s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_OK""))",Chrome 73.0.3683.86,,2019-04-03 16:21:53,2019-04-03 16:21:53,0.082s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:53,2019-04-03 16:21:54,1.019s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Ty Chnh Kinh Nghim""))",Chrome 73.0.3683.86,,2019-04-03 16:21:54,2019-04-03 16:21:54,0.088s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:54,2019-04-03 16:21:55,1.014s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/select_CAMERAPOSSOFTWAREEMAILI""), ""15"", true)",Chrome 73.0.3683.86,,2019-04-03 16:21:55,2019-04-03 16:21:55,0.416s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input_Thi Gian lm Vic_monthExp""), ""33"")",Chrome 73.0.3683.86,,2019-04-03 16:21:55,2019-04-03 16:21:55,0.202s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Lu""))",Chrome 73.0.3683.86,,2019-04-03 16:21:55,2019-04-03 16:21:56,0.093s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:56,2019-04-03 16:21:57,1.028s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_OK""))",Chrome 73.0.3683.86,,2019-04-03 16:21:57,2019-04-03 16:21:57,0.079s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:57,2019-04-03 16:21:58,1.014s,PASSED
UDATE = SimpleDateFormat(HH:mm dd/MM/yyyy).format(getInstance().getTime()),Chrome 73.0.3683.86,,2019-04-03 16:21:58,2019-04-03 16:21:58,0.001s,PASSED
writer = null,Chrome 73.0.3683.86,,2019-04-03 16:21:58,2019-04-03 16:21:58,0.001s,PASSED
"fileNameCre = ""creDateITSupporter.txt""",Chrome 73.0.3683.86,,2019-04-03 16:21:58,2019-04-03 16:21:58,0.000s,PASSED
"fileNameUp = ""upDateITSupporter.txt""",Chrome 73.0.3683.86,,2019-04-03 16:21:58,2019-04-03 16:21:58,0.001s,PASSED
"workingDirectory = System.getProperty(""user.dir"")",Chrome 73.0.3683.86,,2019-04-03 16:21:58,2019-04-03 16:21:58,0.000s,PASSED
absoluteFilePathCre = workingDirectory + separator + fileNameCre,Chrome 73.0.3683.86,,2019-04-03 16:21:58,2019-04-03 16:21:58,0.001s,PASSED
absoluteFilePathUp = workingDirectory + separator + fileNameUp,Chrome 73.0.3683.86,,2019-04-03 16:21:58,2019-04-03 16:21:58,0.000s,PASSED
try,Chrome 73.0.3683.86,,2019-04-03 16:21:58,2019-04-03 16:21:58,0.002s,PASSED
Finally,Chrome 73.0.3683.86,,2019-04-03 16:21:58,2019-04-03 16:21:58,0.006s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Cp Nht""))",Chrome 73.0.3683.86,,2019-04-03 16:21:58,2019-04-03 16:21:58,0.108s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:21:58,2019-04-03 16:21:59,1.013s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_OK""))",Chrome 73.0.3683.86,,2019-04-03 16:21:59,2019-04-03 16:21:59,0.081s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_Online_btn btn-info fa""))",Chrome 73.0.3683.86,,2019-04-03 16:21:59,2019-04-03 16:22:00,0.732s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:22:00,2019-04-03 16:22:01,1.016s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_nva22""), ""nva22"")",Chrome 73.0.3683.86,,2019-04-03 16:22:01,2019-04-03 16:22:01,0.078s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_1234567822""), ""1234567822"")",Chrome 73.0.3683.86,,2019-04-03 16:22:01,2019-04-03 16:22:01,0.067s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_anhtest22""), ""anhtest22"")",Chrome 73.0.3683.86,,2019-04-03 16:22:01,2019-04-03 16:22:01,0.075s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_anh.nguyenwisky.vn22""), ""anh.nguyen@wisky.vn22"")",Chrome 73.0.3683.86,,2019-04-03 16:22:01,2019-04-03 16:22:01,0.073s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_Q1222""), ""Q1222"")",Chrome 73.0.3683.86,,2019-04-03 16:22:01,2019-04-03 16:22:01,0.064s,PASSED
